State ,District ,Crop,Crop_Year,Season,Area ,Production,Yield
Telangana,JOGULAMBA,Castor seed,2018,Kharif     ,3043,2337,0.77
Telangana,JOGULAMBA,Castor seed,2018,Rabi       ,18,14,0.78
Telangana,JOGULAMBA,Castor seed,2019,Kharif     ,2228,2747,1.23
Telangana,JOGULAMBA,Castor seed,2019,Rabi       ,328,404,1.23
Telangana,KAMAREDDY,Castor seed,2016,Kharif     ,3,2,0.67
Telangana,KAMAREDDY,Castor seed,2017,Kharif     ,2,2,1
Telangana,KAMAREDDY,Castor seed,2019,Rabi       ,59,77,1.31
Telangana,KARIMNAGAR,Castor seed,2013,Kharif     ,13,9,0.69
Telangana,KARIMNAGAR,Castor seed,2014,Kharif     ,66,38,0.58
Telangana,KARIMNAGAR,Castor seed,2015,Kharif     ,78,28,0.36
Telangana,KARIMNAGAR,Castor seed,2015,Rabi       ,21,8,0.38
Telangana,KOMARAM BHEEM ASIFABAD,Castor seed,2016,Kharif     ,27,16,0.59
Telangana,KOMARAM BHEEM ASIFABAD,Castor seed,2017,Kharif     ,28,26,0.93
Telangana,KOMARAM BHEEM ASIFABAD,Castor seed,2018,Kharif     ,18,14,0.78
Telangana,KOMARAM BHEEM ASIFABAD,Castor seed,2019,Kharif     ,55,72,1.31
Telangana,MAHBUBNAGAR,Castor seed,2013,Kharif     ,71737,52727,0.74
Telangana,MAHBUBNAGAR,Castor seed,2013,Rabi       ,132,97,0.73
Telangana,MAHBUBNAGAR,Castor seed,2014,Kharif     ,47574,27878,0.59
Telangana,MAHBUBNAGAR,Castor seed,2014,Rabi       ,422,247,0.59
Telangana,MAHBUBNAGAR,Castor seed,2015,Kharif     ,45679,16353,0.36
Telangana,MAHBUBNAGAR,Castor seed,2015,Rabi       ,178,64,0.36
Telangana,MAHBUBNAGAR,Castor seed,2016,Kharif     ,20357,12194,0.6
Telangana,MAHBUBNAGAR,Castor seed,2016,Rabi       ,42,25,0.6
Telangana,MAHBUBNAGAR,Castor seed,2017,Kharif     ,13389,12184,0.91
Telangana,MAHBUBNAGAR,Castor seed,2017,Rabi       ,127,116,0.91
Telangana,MAHBUBNAGAR,Castor seed,2018,Kharif     ,4189,3037,0.72
Telangana,MAHBUBNAGAR,Castor seed,2018,Rabi       ,41,30,0.73
Telangana,MAHBUBNAGAR,Castor seed,2019,Kharif     ,8138,6820,0.84
Telangana,MAHBUBNAGAR,Castor seed,2019,Rabi       ,100,84,0.84
Telangana,MEDAK,Castor seed,2013,Kharif     ,172,122,0.71
Telangana,MEDAK,Castor seed,2013,Rabi       ,1216,860,0.71
Telangana,MEDAK,Castor seed,2014,Kharif     ,423,244,0.58
Telangana,MEDAK,Castor seed,2014,Rabi       ,563,325,0.58
Telangana,MEDAK,Castor seed,2015,Kharif     ,385,138,0.36
Telangana,MEDAK,Castor seed,2015,Rabi       ,389,139,0.36
Telangana,MEDAK,Castor seed,2016,Kharif     ,6,4,0.67
Telangana,MEDAK,Castor seed,2018,Kharif     ,12,9,0.75
Telangana,MEDAK,Castor seed,2019,Kharif     ,80,105,1.31
Telangana,MEDAK,Castor seed,2019,Rabi       ,11,14,1.27
Telangana,MEDCHAL MALKAJGIRI,Castor seed,2016,Kharif     ,2,1,0.5
Telangana,MEDCHAL MALKAJGIRI,Castor seed,2018,Kharif     ,5,4,0.8
Telangana,MEDCHAL MALKAJGIRI,Castor seed,2019,Kharif     ,4,5,1.25
Telangana,NAGARKURNOOL,Castor seed,2016,Kharif     ,2644,1584,0.6
Telangana,NAGARKURNOOL,Castor seed,2016,Rabi       ,136,81,0.6
Telangana,NAGARKURNOOL,Castor seed,2017,Kharif     ,1359,1401,1.03
Telangana,NAGARKURNOOL,Castor seed,2017,Rabi       ,62,64,1.03
Telangana,NAGARKURNOOL,Castor seed,2018,Kharif     ,664,306,0.46
Telangana,NAGARKURNOOL,Castor seed,2018,Rabi       ,232,107,0.46
Telangana,NAGARKURNOOL,Castor seed,2019,Kharif     ,1341,2592,1.93
Telangana,NAGARKURNOOL,Castor seed,2019,Rabi       ,1012,1956,1.93
Telangana,NALGONDA,Castor seed,2013,Kharif     ,2950,679,0.23
Telangana,NALGONDA,Castor seed,2014,Kharif     ,475,84,0.18
Telangana,NALGONDA,Castor seed,2014,Rabi       ,12,2,0.17
Telangana,NALGONDA,Castor seed,2015,Kharif     ,226,26,0.12
Telangana,NALGONDA,Castor seed,2015,Rabi       ,11,1,0.09
Telangana,NALGONDA,Castor seed,2016,Kharif     ,253,61,0.24
Telangana,NALGONDA,Castor seed,2016,Rabi       ,11,3,0.27
Telangana,NALGONDA,Castor seed,2017,Rabi       ,1,1,1
Telangana,NALGONDA,Castor seed,2018,Kharif     ,4,3,0.75
Telangana,NALGONDA,Castor seed,2018,Rabi       ,5,4,0.8
Telangana,NALGONDA,Castor seed,2019,Kharif     ,116,152,1.31
Telangana,NALGONDA,Castor seed,2019,Rabi       ,20,26,1.3
Telangana,NARAYANAPET,Castor seed,2018,Kharif     ,6744,4889,0.72
Telangana,NARAYANAPET,Castor seed,2018,Rabi       ,5,4,0.8
Telangana,NARAYANAPET,Castor seed,2019,Kharif     ,7745,12338,1.59
Telangana,NARAYANAPET,Castor seed,2019,Rabi       ,70,112,1.6
Telangana,NIZAMABAD,Castor seed,2013,Kharif     ,20,14,0.7
Telangana,NIZAMABAD,Castor seed,2015,Kharif     ,2,1,0.5
Telangana,NIZAMABAD,Castor seed,2015,Rabi       ,2,1,0.5
Telangana,RAJANNA,Castor seed,2016,Kharif     ,31,18,0.58
Telangana,RAJANNA,Castor seed,2017,Kharif     ,24,22,0.92
Telangana,RAJANNA,Castor seed,2018,Rabi       ,5,4,0.8
Telangana,RAJANNA,Castor seed,2019,Kharif     ,13,17,1.31
Telangana,RAJANNA,Castor seed,2019,Rabi       ,9,12,1.33
Telangana,RANGAREDDI,Castor seed,2013,Kharif     ,2982,1619,0.54
Telangana,RANGAREDDI,Castor seed,2014,Kharif     ,749,278,0.37
Telangana,RANGAREDDI,Castor seed,2015,Kharif     ,592,304,0.51
Telangana,RANGAREDDI,Castor seed,2016,Kharif     ,1087,463,0.43
Telangana,RANGAREDDI,Castor seed,2017,Kharif     ,1102,592,0.54
Telangana,RANGAREDDI,Castor seed,2017,Rabi       ,6,3,0.5
Telangana,RANGAREDDI,Castor seed,2018,Kharif     ,393,187,0.48
Telangana,RANGAREDDI,Castor seed,2019,Kharif     ,157,61,0.39
Telangana,RANGAREDDI,Castor seed,2019,Rabi       ,15,6,0.4
Telangana,SANGAREDDY,Castor seed,2016,Kharif     ,22,13,0.59
Telangana,SANGAREDDY,Castor seed,2017,Kharif     ,20,19,0.95
Telangana,SANGAREDDY,Castor seed,2017,Rabi       ,21,20,0.95
Telangana,SANGAREDDY,Castor seed,2018,Kharif     ,20,15,0.75
Telangana,SANGAREDDY,Castor seed,2018,Rabi       ,2,2,1
Telangana,SANGAREDDY,Castor seed,2019,Kharif     ,2,3,1.5
Telangana,SANGAREDDY,Castor seed,2019,Rabi       ,1,1,1
Telangana,SIDDIPET,Castor seed,2016,Kharif     ,161,95,0.59
Telangana,SIDDIPET,Castor seed,2016,Rabi       ,259,153,0.59
Telangana,SIDDIPET,Castor seed,2017,Kharif     ,47,44,0.94
Telangana,SIDDIPET,Castor seed,2017,Rabi       ,33,31,0.94
Telangana,SIDDIPET,Castor seed,2018,Kharif     ,40,30,0.75
Telangana,SIDDIPET,Castor seed,2018,Rabi       ,27,21,0.78
Telangana,SIDDIPET,Castor seed,2019,Kharif     ,42,55,1.31
Telangana,SIDDIPET,Castor seed,2019,Rabi       ,11,14,1.27
Telangana,SURYAPET,Castor seed,2016,Kharif     ,2,1,0.5
Telangana,VIKARABAD,Castor seed,2016,Kharif     ,4,2,0.5
Telangana,VIKARABAD,Castor seed,2019,Kharif     ,82,107,1.3
Telangana,VIKARABAD,Castor seed,2019,Rabi       ,44,58,1.32
Telangana,WANAPARTHY,Castor seed,2016,Kharif     ,5631,3373,0.6
Telangana,WANAPARTHY,Castor seed,2016,Rabi       ,14,8,0.57
Telangana,WANAPARTHY,Castor seed,2017,Kharif     ,6122,5742,0.94
Telangana,WANAPARTHY,Castor seed,2017,Rabi       ,8,8,1
Telangana,WANAPARTHY,Castor seed,2018,Kharif     ,4307,3984,0.93
Telangana,WANAPARTHY,Castor seed,2018,Rabi       ,128,118,0.92
Telangana,WANAPARTHY,Castor seed,2019,Kharif     ,5859,8794,1.5
Telangana,WANAPARTHY,Castor seed,2019,Rabi       ,365,548,1.5
Telangana,WARANGAL,Castor seed,2013,Kharif     ,476,258,0.54
Telangana,WARANGAL,Castor seed,2014,Kharif     ,339,149,0.44
Telangana,WARANGAL,Castor seed,2015,Kharif     ,352,77,0.22
Telangana,WARANGAL,Castor seed,2019,Kharif     ,1,1,1
Telangana,YADADRI,Castor seed,2016,Kharif     ,364,87,0.24
Telangana,YADADRI,Castor seed,2017,Kharif     ,83,78,0.94
Telangana,YADADRI,Castor seed,2018,Kharif     ,24,18,0.75
Telangana,YADADRI,Castor seed,2019,Kharif     ,41,54,1.32
Telangana,KHAMMAM,Coconut ,2013,Whole Year ,426,6924204,16254
Telangana,KHAMMAM,Coconut ,2014,Whole Year ,437,9222885,21105
Telangana,RANGAREDDI,Coconut ,2013,Whole Year ,2,32508,16254
Telangana,RANGAREDDI,Coconut ,2014,Whole Year ,2,42210,21105
Telangana,ADILABAD,Coriander,2013,Whole Year ,283,203,0.72
Telangana,ADILABAD,Coriander,2014,Whole Year ,898,215,0.24
Telangana,ADILABAD,Coriander,2015,Rabi       ,565,192,0.34
Telangana,ADILABAD,Coriander,2016,Rabi       ,244,172,0.7
Telangana,ADILABAD,Coriander,2017,Rabi       ,202,210,1.04
Telangana,ADILABAD,Coriander,2018,Rabi       ,263,263,1
Telangana,ADILABAD,Coriander,2019,Rabi       ,59,134,2.27
Telangana,JANGOAN,Coriander,2019,Kharif     ,1,1,1
Telangana,JANGOAN,Coriander,2019,Rabi       ,1,1,1
Telangana,JAYASHANKAR,Coriander,2016,Rabi       ,14,9,0.64
Telangana,KAMAREDDY,Coriander,2016,Rabi       ,252,212,0.84
Telangana,KAMAREDDY,Coriander,2017,Rabi       ,243,266,1.09
Telangana,KAMAREDDY,Coriander,2018,Rabi       ,124,109,0.88
Telangana,KAMAREDDY,Coriander,2019,Rabi       ,243,145,0.6
Telangana,KARIMNAGAR,Coriander,2013,Whole Year ,27,19,0.7
Telangana,KARIMNAGAR,Coriander,2014,Whole Year ,15,4,0.27
Telangana,KARIMNAGAR,Coriander,2015,Rabi       ,8,3,0.38
Telangana,KARIMNAGAR,Coriander,2016,Kharif     ,4,3,0.75
Telangana,KARIMNAGAR,Coriander,2018,Rabi       ,1,1,1
Telangana,KARIMNAGAR,Coriander,2019,Rabi       ,13,12,0.92
Telangana,KOMARAM BHEEM ASIFABAD,Coriander,2018,Kharif     ,2,2,1
Telangana,KOMARAM BHEEM ASIFABAD,Coriander,2019,Rabi       ,13,12,0.92
Telangana,MANCHERIAL,Coriander,2019,Rabi       ,1,1,1
Telangana,MEDAK,Coriander,2013,Whole Year ,471,337,0.72
Telangana,MEDAK,Coriander,2014,Whole Year ,288,69,0.24
Telangana,MEDAK,Coriander,2015,Rabi       ,137,52,0.38
Telangana,MEDAK,Coriander,2019,Kharif     ,2,2,1
Telangana,MEDAK,Coriander,2019,Rabi       ,3,3,1
Telangana,NALGONDA,Coriander,2013,Whole Year ,231,165,0.71
Telangana,NALGONDA,Coriander,2014,Whole Year ,135,32,0.24
Telangana,NALGONDA,Coriander,2015,Rabi       ,117,28,0.24
Telangana,NALGONDA,Coriander,2017,Kharif     ,10,,0
Telangana,NIRMAL,Coriander,2016,Rabi       ,802,565,0.7
Telangana,NIRMAL,Coriander,2017,Rabi       ,464,277,0.6
Telangana,NIRMAL,Coriander,2018,Rabi       ,397,411,1.04
Telangana,NIRMAL,Coriander,2019,Rabi       ,60,56,0.93
Telangana,NIZAMABAD,Coriander,2013,Whole Year ,265,190,0.72
Telangana,NIZAMABAD,Coriander,2014,Whole Year ,205,49,0.24
Telangana,NIZAMABAD,Coriander,2015,Kharif     ,11,8,0.73
Telangana,NIZAMABAD,Coriander,2015,Rabi       ,125,89,0.71
Telangana,NIZAMABAD,Coriander,2016,Rabi       ,12,10,0.83
Telangana,NIZAMABAD,Coriander,2017,Kharif     ,5,4,0.8
Telangana,NIZAMABAD,Coriander,2017,Rabi       ,24,20,0.83
Telangana,NIZAMABAD,Coriander,2018,Kharif     ,5,5,1
Telangana,NIZAMABAD,Coriander,2018,Rabi       ,12,12,1
Telangana,NIZAMABAD,Coriander,2019,Kharif     ,2,2,1
Telangana,NIZAMABAD,Coriander,2019,Rabi       ,60,56,0.93
Telangana,PEDDAPALLI,Coriander,2018,Rabi       ,2,2,1
Telangana,PEDDAPALLI,Coriander,2019,Rabi       ,1,1,1
Telangana,RAJANNA,Coriander,2018,Rabi       ,3,3,1
Telangana,RAJANNA,Coriander,2019,Rabi       ,17,16,0.94
Telangana,RANGAREDDI,Coriander,2013,Whole Year ,79,48,0.61
Telangana,RANGAREDDI,Coriander,2014,Whole Year ,18,4,0.22
Telangana,RANGAREDDI,Coriander,2015,Rabi       ,13,5,0.38
Telangana,RANGAREDDI,Coriander,2016,Rabi       ,19,12,0.63
Telangana,RANGAREDDI,Coriander,2017,Rabi       ,16,13,0.81
Telangana,RANGAREDDI,Coriander,2018,Rabi       ,54,54,1
Telangana,RANGAREDDI,Coriander,2019,Kharif     ,28,26,0.93
Telangana,RANGAREDDI,Coriander,2019,Rabi       ,2,2,1
Telangana,SANGAREDDY,Coriander,2016,Kharif     ,42,17,0.4
Telangana,SANGAREDDY,Coriander,2016,Rabi       ,66,26,0.39
Telangana,SANGAREDDY,Coriander,2017,Rabi       ,28,23,0.82
Telangana,SANGAREDDY,Coriander,2018,Rabi       ,9,9,1
Telangana,SANGAREDDY,Coriander,2019,Kharif     ,10,9,0.9
Telangana,SANGAREDDY,Coriander,2019,Rabi       ,9,8,0.89
Telangana,SIDDIPET,Coriander,2016,Rabi       ,426,170,0.4
Telangana,SIDDIPET,Coriander,2017,Kharif     ,1,1,1
Telangana,SIDDIPET,Coriander,2017,Rabi       ,152,126,0.83
Telangana,SIDDIPET,Coriander,2018,Rabi       ,44,44,1
Telangana,SIDDIPET,Coriander,2019,Kharif     ,2,2,1
Telangana,SIDDIPET,Coriander,2019,Rabi       ,35,32,0.91
Telangana,SURYAPET,Coriander,2019,Kharif     ,2,2,1
Telangana,WARANGAL,Coriander,2013,Whole Year ,22,16,0.73
Telangana,WARANGAL,Coriander,2014,Whole Year ,38,9,0.24
Telangana,WARANGAL,Coriander,2015,Rabi       ,33,13,0.39
Telangana,WARANGAL,Coriander,2016,Rabi       ,27,17,0.63
Telangana,WARANGAL,Coriander,2017,Rabi       ,75,62,0.83
Telangana,WARANGAL,Coriander,2018,Rabi       ,96,96,1
Telangana,WARANGAL,Coriander,2019,Kharif     ,1,1,1
Telangana,WARANGAL,Coriander,2019,Rabi       ,68,63,0.93
Telangana,YADADRI,Coriander,2016,Rabi       ,37,19,0.51
Telangana,ADILABAD,Cotton(lint),2013,Kharif     ,302845,657994,2.17
Telangana,ADILABAD,Cotton(lint),2014,Kharif     ,304424,573033,1.88
Telangana,ADILABAD,Cotton(lint),2015,Kharif     ,336448,838679,2.49
Telangana,ADILABAD,Cotton(lint),2016,Kharif     ,105746,288002,2.72
Telangana,ADILABAD,Cotton(lint),2017,Kharif     ,142058,447065,3.15
Telangana,ADILABAD,Cotton(lint),2018,Kharif     ,142447,362821,2.55
Telangana,ADILABAD,Cotton(lint),2019,Kharif     ,140332,664975,4.74
Telangana,BHADRADRI,Cotton(lint),2016,Kharif     ,37975,128445,3.38
Telangana,BHADRADRI,Cotton(lint),2017,Kharif     ,46097,179236,3.89
Telangana,BHADRADRI,Cotton(lint),2018,Kharif     ,48246,117209,2.43
Telangana,BHADRADRI,Cotton(lint),2019,Kharif     ,48548,165831,3.42
Telangana,"HANUMAKONDA
",Cotton(lint),2016,Kharif     ,30041,91007,3.03
Telangana,"HANUMAKONDA
",Cotton(lint),2017,Kharif     ,35408,79980,2.26
Telangana,"HANUMAKONDA
",Cotton(lint),2018,Kharif     ,32838,73789,2.25
Telangana,"HANUMAKONDA
",Cotton(lint),2019,Kharif     ,30888,82161,2.66
Telangana,JAGITIAL,Cotton(lint),2016,Kharif     ,13052,41766,3.2
Telangana,JAGITIAL,Cotton(lint),2017,Kharif     ,10809,20982,1.94
Telangana,JAGITIAL,Cotton(lint),2018,Kharif     ,8291,23215,2.8
Telangana,JAGITIAL,Cotton(lint),2019,Kharif     ,11291,38405,3.4
Telangana,JANGOAN,Cotton(lint),2016,Kharif     ,56065,169844,3.03
Telangana,JANGOAN,Cotton(lint),2017,Kharif     ,78259,247206,3.16
Telangana,JANGOAN,Cotton(lint),2018,Kharif     ,64566,141286,2.19
Telangana,JANGOAN,Cotton(lint),2019,Kharif     ,68824,198078,2.88
Telangana,JAYASHANKAR,Cotton(lint),2016,Kharif     ,60981,184737,3.03
Telangana,JAYASHANKAR,Cotton(lint),2017,Kharif     ,65999,166550,2.52
Telangana,JAYASHANKAR,Cotton(lint),2018,Kharif     ,52864,154549,2.92
Telangana,JAYASHANKAR,Cotton(lint),2019,Kharif     ,52386,185795,3.55
Telangana,JOGULAMBA,Cotton(lint),2016,Kharif     ,38428,67362,1.75
Telangana,JOGULAMBA,Cotton(lint),2017,Kharif     ,59363,130249,2.19
Telangana,JOGULAMBA,Cotton(lint),2018,Kharif     ,59265,116787,1.97
Telangana,JOGULAMBA,Cotton(lint),2019,Kharif     ,76386,234280,3.07
Telangana,KAMAREDDY,Cotton(lint),2016,Kharif     ,7864,18133,2.31
Telangana,KAMAREDDY,Cotton(lint),2017,Kharif     ,17808,45044,2.53
Telangana,KAMAREDDY,Cotton(lint),2018,Kharif     ,18253,66355,3.64
Telangana,KAMAREDDY,Cotton(lint),2019,Kharif     ,19206,61975,3.23
Telangana,KARIMNAGAR,Cotton(lint),2013,Kharif     ,231378,669212,2.89
Telangana,KARIMNAGAR,Cotton(lint),2014,Kharif     ,214586,585694,2.73
Telangana,KARIMNAGAR,Cotton(lint),2015,Kharif     ,201244,548269,2.72
Telangana,KARIMNAGAR,Cotton(lint),2016,Kharif     ,47541,152131,3.2
Telangana,KARIMNAGAR,Cotton(lint),2017,Kharif     ,53366,185839,3.48
Telangana,KARIMNAGAR,Cotton(lint),2018,Kharif     ,42918,93915,2.19
Telangana,KARIMNAGAR,Cotton(lint),2019,Kharif     ,36762,111148,3.02
Telangana,KHAMMAM,Cotton(lint),2013,Kharif     ,175049,548747,3.13
Telangana,KHAMMAM,Cotton(lint),2014,Kharif     ,157416,484286,3.08
Telangana,KHAMMAM,Cotton(lint),2015,Kharif     ,154994,464001,2.99
Telangana,KHAMMAM,Cotton(lint),2016,Kharif     ,83018,280796,3.38
Telangana,KHAMMAM,Cotton(lint),2017,Kharif     ,97801,389478,3.98
Telangana,KHAMMAM,Cotton(lint),2018,Kharif     ,97134,217694,2.24
Telangana,KHAMMAM,Cotton(lint),2019,Kharif     ,100370,351605,3.5
Telangana,KOMARAM BHEEM ASIFABAD,Cotton(lint),2016,Kharif     ,71072,193567,2.72
Telangana,KOMARAM BHEEM ASIFABAD,Cotton(lint),2017,Kharif     ,83197,176182,2.12
Telangana,KOMARAM BHEEM ASIFABAD,Cotton(lint),2018,Kharif     ,91992,216452,2.35
Telangana,KOMARAM BHEEM ASIFABAD,Cotton(lint),2019,Kharif     ,124884,408435,3.27
Telangana,MAHABUBABAD,Cotton(lint),2016,Kharif     ,30249,91637,3.03
Telangana,MAHABUBABAD,Cotton(lint),2017,Kharif     ,42476,105690,2.49
Telangana,MAHABUBABAD,Cotton(lint),2018,Kharif     ,36495,91882,2.52
Telangana,MAHABUBABAD,Cotton(lint),2019,Kharif     ,40779,90689,2.22
Telangana,MAHBUBNAGAR,Cotton(lint),2013,Kharif     ,230606,477929,2.07
Telangana,MAHBUBNAGAR,Cotton(lint),2014,Kharif     ,237683,464509,1.95
Telangana,MAHBUBNAGAR,Cotton(lint),2015,Kharif     ,273989,262561,0.96
Telangana,MAHBUBNAGAR,Cotton(lint),2016,Kharif     ,34499,60475,1.75
Telangana,MAHBUBNAGAR,Cotton(lint),2017,Kharif     ,73982,121418,1.64
Telangana,MAHBUBNAGAR,Cotton(lint),2018,Kharif     ,35870,46209,1.29
Telangana,MAHBUBNAGAR,Cotton(lint),2019,Kharif     ,39210,124818,3.18
Telangana,MANCHERIAL,Cotton(lint),2016,Kharif     ,48282,131497,2.72
Telangana,MANCHERIAL,Cotton(lint),2017,Kharif     ,56470,193991,3.44
Telangana,MANCHERIAL,Cotton(lint),2018,Kharif     ,60229,196630,3.26
Telangana,MANCHERIAL,Cotton(lint),2019,Kharif     ,73114,210425,2.88
Telangana,MEDAK,Cotton(lint),2013,Kharif     ,122299,299547,2.45
Telangana,MEDAK,Cotton(lint),2014,Kharif     ,133703,233587,1.75
Telangana,MEDAK,Cotton(lint),2015,Kharif     ,134239,226183,1.68
Telangana,MEDAK,Cotton(lint),2016,Kharif     ,7605,16284,2.14
Telangana,MEDAK,Cotton(lint),2017,Kharif     ,12347,60282,4.88
Telangana,MEDAK,Cotton(lint),2018,Kharif     ,13991,34566,2.47
Telangana,MEDAK,Cotton(lint),2019,Kharif     ,29698,89789,3.02
Telangana,MEDCHAL MALKAJGIRI,Cotton(lint),2016,Kharif     ,79,126,1.59
Telangana,MEDCHAL MALKAJGIRI,Cotton(lint),2017,Kharif     ,150,411,2.74
Telangana,MEDCHAL MALKAJGIRI,Cotton(lint),2018,Kharif     ,110,235,2.14
Telangana,MEDCHAL MALKAJGIRI,Cotton(lint),2019,Kharif     ,174,559,3.21
Telangana,MULUGU,Cotton(lint),2018,Kharif     ,12068,5998,0.5
Telangana,MULUGU,Cotton(lint),2019,Kharif     ,11604,42844,3.69
Telangana,NAGARKURNOOL,Cotton(lint),2016,Kharif     ,67350,118061,1.75
Telangana,NAGARKURNOOL,Cotton(lint),2017,Kharif     ,127009,194249,1.53
Telangana,NAGARKURNOOL,Cotton(lint),2018,Kharif     ,119059,105752,0.89
Telangana,NAGARKURNOOL,Cotton(lint),2019,Kharif     ,142192,477438,3.36
Telangana,NALGONDA,Cotton(lint),2013,Kharif     ,335976,776447,2.31
Telangana,NALGONDA,Cotton(lint),2014,Kharif     ,307792,505141,1.64
Telangana,NALGONDA,Cotton(lint),2015,Kharif     ,341655,641281,1.88
Telangana,NALGONDA,Cotton(lint),2016,Kharif     ,203081,334486,1.65
Telangana,NALGONDA,Cotton(lint),2017,Kharif     ,233520,497260,2.13
Telangana,NALGONDA,Cotton(lint),2018,Kharif     ,228833,397093,1.74
Telangana,NALGONDA,Cotton(lint),2019,Kharif     ,273699,716107,2.62
Telangana,NARAYANAPET,Cotton(lint),2018,Kharif     ,41972,9192,0.22
Telangana,NARAYANAPET,Cotton(lint),2019,Kharif     ,63734,206590,3.24
Telangana,NIRMAL,Cotton(lint),2016,Kharif     ,50504,137549,2.72
Telangana,NIRMAL,Cotton(lint),2017,Kharif     ,59258,197991,3.34
Telangana,NIRMAL,Cotton(lint),2018,Kharif     ,57216,150781,2.64
Telangana,NIRMAL,Cotton(lint),2019,Kharif     ,55585,164016,2.95
Telangana,NIZAMABAD,Cotton(lint),2013,Kharif     ,15398,30618,1.99
